99,17:42:04.251,Thread Group 1-2,GET - Filmes,3933,Success,540,158,3933,0
100,17:42:02.937,Thread Group 1-8,GET - Filmes,5248,Success,540,158,5248,0
101,17:42:06.878,Thread Group 1-9,POST - Comprar,1961,Success,312,200,1961,0
102,17:42:05.567,Thread Group 1-5,GET - Filmes,3272,Success,540,158,3272,0
103,17:42:06.222,Thread Group 1-6,GET - Filmes,2618,Success,540,158,2618,0
104,17:42:04.909,Thread Group 1-3,GET - Filmes,3930,Success,540,158,3930,0
105,17:42:08.185,Thread Group 1-1,POST - Comprar,1311,Success,313,200,1311,0
106,17:42:08.186,Thread Group 1-2,POST - Comprar,1964,Success,313,200,1964,0
107,17:42:08.186,Thread Group 1-8,POST - Comprar,2616,Success,313,200,2616,0
108,17:42:06.878,Thread Group 1-7,GET - Filmes,3925,Success,540,158,3925,0
109,17:42:07.533,Thread Group 1-10,GET - Filmes,3270,Success,540,158,3270,0
110,17:42:08.840,Thread Group 1-5,POST - Comprar,2615,Success,312,200,2615,0
111,17:42:08.840,Thread Group 1-6,POST - Comprar,3283,Success,313,200,3283,0
112,17:42:08.840,Thread Group 1-3,POST - Comprar,3933,Success,312,200,3932,0
113,17:42:08.185,Thread Group 1-4,GET - Filmes,4588,Success,540,158,4588,0
114,17:42:10.803,Thread Group 1-7,POST - Comprar,2618,Success,313,200,2618,0
115,17:42:10.803,Thread Group 1-10,POST - Comprar,3269,Success,313,200,3269,0
116,17:42:09.496,Thread Group 1-1,GET - Filmes,4576,Success,540,158,4576,0
117,17:42:10.150,Thread Group 1-2,GET - Filmes,3922,Success,540,158,3922,0
118,17:42:08.840,Thread Group 1-9,GET - Filmes,5233,Success,540,158,5233,0
119,17:42:12.773,Thread Group 1-4,POST - Comprar,1951,Success,313,200,1951,0
120,17:42:11.456,Thread Group 1-5,GET - Filmes,3269,Success,540,158,3269,0
121,17:42:10.803,Thread Group 1-8,GET - Filmes,3922,Success,540,158,3922,0
122,17:42:12.124,Thread Group 1-6,GET - Filmes,2601,Success,540,158,2601,0
123,17:42:14.073,Thread Group 1-1,POST - Comprar,1302,Success,312,200,1302,0
124,17:42:14.073,Thread Group 1-2,POST - Comprar,1950,Success,312,200,1950,0
125,17:42:14.073,Thread Group 1-9,POST - Comprar,2598,Success,313,200,2598,0
126,17:42:13.422,Thread Group 1-7,GET - Filmes,3250,Success,540,158,3250,0
127,17:42:12.773,Thread Group 1-3,GET - Filmes,3899,Success,540,158,3899,0
128,17:42:14.725,Thread Group 1-6,POST - Comprar,2593,Success,312,200,2593,0
129,17:42:14.725,Thread Group 1-5,POST - Comprar,3243,Success,313,200,3243,0
130,17:42:14.725,Thread Group 1-8,POST - Comprar,3891,Success,313,200,3890,0
131,17:42:14.073,Thread Group 1-10,GET - Filmes,4543,Success,540,158,4542,0
132,17:42:16.671,Thread Group 1-3,POST - Comprar,2593,Success,312,200,2593,0
133,17:42:15.374,Thread Group 1-1,GET - Filmes,4538,Success,540,158,4538,0
134,17:42:16.671,Thread Group 1-7,POST - Comprar,3241,Success,313,200,3241,0
135,17:42:16.023,Thread Group 1-2,GET - Filmes,3889,Success,540,158,3889,0
136,17:42:14.725,Thread Group 1-4,GET - Filmes,5189,Success,540,158,5189,0
137,17:42:18.615,Thread Group 1-10,POST - Comprar,1946,Success,313,200,1946,0
138,17:42:17.318,Thread Group 1-6,GET - Filmes,3243,Success,540,158,3243,0
139,17:42:17.968,Thread Group 1-5,GET - Filmes,2593,Success,540,158,2593,0
140,17:42:16.671,Thread Group 1-9,GET - Filmes,3890,Success,540,158,3890,0
141,17:42:19.913,Thread Group 1-1,POST - Comprar,1296,Success,313,200,1296,0
142,17:42:19.913,Thread Group 1-2,POST - Comprar,1943,Success,313,200,1943,0
143,17:42:19.264,Thread Group 1-3,GET - Filmes,3244,Success,540,158,3244,0
144,17:42:19.913,Thread Group 1-4,POST - Comprar,2595,Success,313,200,2595,0
145,17:42:18.615,Thread Group 1-8,GET - Filmes,3894,Success,540,158,3894,0
146,17:42:20.561,Thread Group 1-9,POST - Comprar,2594,Success,313,200,2594,0
147,17:42:20.561,Thread Group 1-5,POST - Comprar,3236,Success,313,200,3236,0
148,17:42:20.562,Thread Group 1-6,POST - Comprar,3879,Success,313,200,3879,0
149,17:42:19.913,Thread Group 1-7,GET - Filmes,4528,Success,540,158,4528,0
150,17:42:22.509,Thread Group 1-3,POST - Comprar,2577,Success,313,200,2577,0
151,17:42:22.509,Thread Group 1-8,POST - Comprar,3220,Success,313,200,3220,0
152,17:42:21.857,Thread Group 1-2,GET - Filmes,3873,Success,540,158,3873,0
153,17:42:20.561,Thread Group 1-10,GET - Filmes,5169,Success,540,158,5169,0
154,17:42:21.209,Thread Group 1-1,GET - Filmes,4521,Success,540,158,4521,0
155,17:42:24.442,Thread Group 1-7,POST - Comprar,1931,Success,313,200,1931,0
156,17:42:23.155,Thread Group 1-9,GET - Filmes,3218,Success,540,158,3218,0
157,17:42:23.797,Thread Group 1-5,GET - Filmes,2576,Success,540,158,2576,0
158,17:42:22.509,Thread Group 1-4,GET - Filmes,3865,Success,540,158,3865,0
159,17:42:25.730,Thread Group 1-2,POST - Comprar,1286,Success,313,200,1286,0
160,17:42:25.730,Thread Group 1-10,POST - Comprar,1932,Success,313,200,1932,0
161,17:42:25.730,Thread Group 1-1,POST - Comprar,2576,Success,313,200,2576,0
162,17:42:26.373,Thread Group 1-9,POST - Comprar,2574,Success,313,200,2574,0
163,17:42:25.086,Thread Group 1-3,GET - Filmes,3862,Success,540,158,3862,0
164,17:42:24.442,Thread Group 1-6,GET - Filmes,4506,Success,540,158,4506,0
165,17:42:26.374,Thread Group 1-5,POST - Comprar,3217,Success,313,200,3217,0
166,17:42:26.374,Thread Group 1-4,POST - Comprar,3856,Success,312,200,3856,0
167,17:42:26.373,Thread Group 1-7,GET - Filmes,3857,Success,540,158,3857,0
168,17:42:25.730,Thread Group 1-8,GET - Filmes,4500,Success,540,158,4500,0
169,17:42:28.948,Thread Group 1-3,POST - Comprar,1923,Success,313,200,1923,0
170,17:42:28.949,Thread Group 1-6,POST - Comprar,2564,Success,313,200,2564,0
171,17:42:27.017,Thread Group 1-2,GET - Filmes,4496,Success,540,158,4496,0
172,17:42:27.662,Thread Group 1-10,GET - Filmes,3851,Success,540,158,3851,0
173,17:42:28.306,Thread Group 1-1,GET - Filmes,3208,Success,540,158,3208,0
174,17:42:30.231,Thread Group 1-7,POST - Comprar,1928,Success,312,200,1928,0
175,17:42:30.231,Thread Group 1-8,POST - Comprar,2569,Success,313,200,2569,0
176,17:42:29.591,Thread Group 1-5,GET - Filmes,3210,Success,540,158,3210,0
177,17:42:28.948,Thread Group 1-9,GET - Filmes,3853,Success,540,158,3853,0
178,17:42:31.514,Thread Group 1-2,POST - Comprar,1927,Success,313,200,1927,0
179,17:42:31.514,Thread Group 1-10,POST - Comprar,2566,Success,313,200,2566,0
180,17:42:31.514,Thread Group 1-1,POST - Comprar,3205,Success,312,200,3205,0
181,17:42:30.231,Thread Group 1-4,GET - Filmes,4488,Success,540,158,4488,0
182,17:42:30.872,Thread Group 1-3,GET - Filmes,3847,Success,540,158,3847,0
183,17:42:32.801,Thread Group 1-5,POST - Comprar,2560,Success,312,200,2560,0
184,17:42:32.801,Thread Group 1-9,POST - Comprar,3202,Success,313,200,3202,0
185,17:42:32.160,Thread Group 1-7,GET - Filmes,3843,Success,540,158,3843,0
186,17:42:31.514,Thread Group 1-6,GET - Filmes,4490,Success,540,158,4490,0
187,17:42:34.719,Thread Group 1-4,POST - Comprar,1926,Success,313,200,1926,0
188,17:42:34.719,Thread Group 1-3,POST - Comprar,2573,Success,313,200,2573,0
189,17:42:33.442,Thread Group 1-2,GET - Filmes,3850,Success,540,158,3850,0
190,17:42:34.080,Thread Group 1-10,GET - Filmes,3212,Success,540,158,3212,0
191,17:42:32.801,Thread Group 1-8,GET - Filmes,4492,Success,540,158,4492,0
192,17:42:36.004,Thread Group 1-6,POST - Comprar,1955,Success,313,200,1955,0
193,17:42:36.004,Thread Group 1-7,POST - Comprar,2591,Success,313,200,2591,0
194,17:42:35.361,Thread Group 1-5,GET - Filmes,3234,Success,540,158,3234,0
195,17:42:34.719,Thread Group 1-1,GET - Filmes,3876,Success,540,158,3876,0
196,17:42:37.293,Thread Group 1-10,POST - Comprar,1948,Success,313,200,1948,0
197,17:42:37.293,Thread Group 1-8,POST - Comprar,2590,Success,312,200,2590,0
198,17:42:36.004,Thread Group 1-9,GET - Filmes,3880,Success,540,158,3880,0
199,17:42:36.646,Thread Group 1-4,GET - Filmes,3238,Success,540,158,3238,0
200,17:42:38.596,Thread Group 1-5,POST - Comprar,1930,Success,312,200,1930,0
201,17:42:37.293,Thread Group 1-2,POST - Comprar,3870,Success,312,200,3870,1
202,17:42:37.960,Thread Group 1-6,GET - Filmes,3204,Success,540,158,3203,0
203,17:42:37.293,Thread Group 1-3,GET - Filmes,3871,Success,540,158,3871,0
204,17:42:39.884,Thread Group 1-9,POST - Comprar,1915,Success,313,200,1915,0
205,17:42:38.596,Thread Group 1-1,POST - Comprar,3839,Success,313,200,3839,0
206,17:42:39.241,Thread Group 1-10,GET - Filmes,3195,Success,540,158,3195,0
207,17:42:38.596,Thread Group 1-7,GET - Filmes,3840,Success,540,158,3840,0
208,17:42:39.884,Thread Group 1-4,POST - Comprar,3192,Success,313,200,3192,1
209,17:42:39.884,Thread Group 1-8,GET - Filmes,3192,Success,540,158,3192,0
210,17:42:42.437,Thread Group 1-10,POST - Comprar,1276,Success,313,200,1276,0
211,17:42:41.801,Thread Group 1-9,GET - Filmes,1913,Success,540,158,1913,0
212,17:42:41.165,Thread Group 1-2,GET - Filmes,2549,Success,540,158,2549,0
213,17:42:41.165,Thread Group 1-6,POST - Comprar,3186,Success,312,200,3186,0
214,17:42:42.437,Thread Group 1-1,GET - Filmes,1914,Success,540,158,1914,0
215,17:42:40.527,Thread Group 1-5,GET - Filmes,3825,Success,540,158,3825,1
216,17:42:43.714,Thread Group 1-2,POST - Comprar,1344,Success,313,200,1344,0
217,17:42:41.165,Thread Group 1-3,POST - Comprar,4543,Success,312,200,4543,0
218,17:42:43.714,Thread Group 1-10,GET - Filmes,1995,Success,540,158,1995,0
219,17:42:43.077,Thread Group 1-4,GET - Filmes,2632,Success,540,158,2632,0
220,17:42:44.352,Thread Group 1-5,POST - Comprar,1996,Success,312,200,1996,0
221,17:42:44.352,Thread Group 1-1,POST - Comprar,2634,Success,313,200,2634,0
222,17:42:42.437,Thread Group 1-7,POST - Comprar,5189,Success,312,200,5189,1
223,17:42:45.708,Thread Group 1-4,POST - Comprar,2556,Success,312,200,2556,0
224,17:42:43.077,Thread Group 1-8,POST - Comprar,5827,Success,313,200,5827,1
225,17:42:45.059,Thread Group 1-2,GET - Filmes,3846,Success,540,158,3845,0
226,17:42:44.352,Thread Group 1-6,GET - Filmes,4553,Success,540,158,4553,0
227,17:42:43.714,Thread Group 1-9,POST - Comprar,5829,Success,313,200,5829,1
228,17:42:46.347,Thread Group 1-5,GET - Filmes,3195,Success,540,158,3195,0
229,17:42:46.986,Thread Group 1-1,GET - Filmes,2557,Success,540,158,2557,0
230,17:42:45.708,Thread Group 1-3,GET - Filmes,3835,Success,540,158,3835,0
